Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,%R,RSI-7,RSI-14,RSI,MACD-SL,DMI,MACD-SL_n,DMI_n,Close_n,%R_n,RSI_n
1/7/2004,19.39814758,18.96043777,19.36447906,19.06355286,31203000,18.513731,wait or hold,0.3965001762140332,0.3564678574975723,29.50143984448032,17.59983084589118,23.756575668438405,-35.82995428676713,57.99765900498161,60.51639803072999,60.51639803072999,0.0400323187164609,11.90160899858914,0.1916136021916397,0.3201584075798243,0.16680307641767667,0.2834009142646574,0.2654563944377961
2/7/2004,19.22558975,18.81944466,18.99621201,19.20664978,25156100,18.65270233,wait or hold,0.3933877499610503,0.3638518396982685,27.453569862677817,18.78789358673546,23.398252855106218,-28.947397545154196,61.90126622428109,62.27747589982572,62.27747589982572,0.029535910262781795,8.665676275942356,0.17388768341620509,0.24610418811273438,0.17812958670490042,0.4210520490969163,0.3199486180455495
6/7/2004,19.185606,18.77314758,19.16877174,18.90572357,27390000,18.36045074,wait or hold,0.36259554523816817,0.3636005807053091,25.424892103791862,18.18874563003655,22.912054547032824,-43.42109631773129,50.40745831541442,56.56380976275509,56.56380976275509,-0.0010050354671409245,7.236146473755312,0.12231134416429579,0.2133894431599046,0.15431045898880202,0.13157807364537422,0.14315327115883147
7/7/2004,18.59427643,18.1502533,18.45538712,18.28072357,49151300,17.7534771,wait or hold,0.2847461167585479,0.34782968284738575,22.328320943402755,26.01545547612994,21.820258244165043,-73.48182692960017,34.765784447876484,46.93292540394198,46.93292540394198,-0.06308356608883786,-3.6871345327271854,0.017475580926364698,-0.03658950210478884,0.10484000966316342,-0.4696365385920035,-0.1548507599123986
8/7/2004,17.87457848,17.27904129,17.46212196,17.60311508,72285500,17.09541512,wait or hold,0.16672332861472228,0.31160840268799656,19.02050532690069,35.046253318095324,22.37885888326037,-87.18802932597998,24.96654314337239,39.150001218673175,39.150001218673175,-0.14488507407327428,-16.025747991194635,-0.12066756514489241,-0.3189582864055853,0.05120545531569509,-0.7437605865195996,-0.3956742081359741
9/7/2004,17.87878799,17.38636398,17.83038712,17.63047218,42353100,17.12198257,wait or hold,0.07453201582446667,0.2641931155625317,17.69939721494905,32.497492989609654,22.886090725351306,-86.10649057233293,25.94966076431548,39.58559490913777,39.58559490913777,-0.18966109973806505,-14.798095774660602,-0.19628354346008958,-0.29086350370623737,0.053370844162489606,-0.7221298114466586,-0.38219583264817625
12/7/2004,17.76515198,17.34427643,17.56102753,17.70833397,34500900,17.1975975,wait or hold,0.00764134465644517,0.21288275293817085,16.588931926199947,31.08599371284501,23.42338050662673,-83.02829356631555,29.036994927753,40.88269837097126,40.88269837097126,-0.20524140828172568,-14.497061786645062,-0.22259495130591633,-0.2839743502762112,0.05953381654104728,-0.6605658713263111,-0.34206015601230133
13/7/2004,17.82407379,17.50841713,17.79040337,17.54629707,23211600,17.04023361,wait or hold,-0.057725378248989045,0.15876111957614733,16.68913094277378,29.586692562703494,23.74107175781123,-89.43427910099616,26.367875214483433,39.00581330601936,39.00581330601936,-0.21648649782513638,-12.897561619929714,-0.24158521304626612,-0.247369838830528,0.046708155340513535,-0.7886855820199232,-0.40013574848904276
14/7/2004,17.94402313,17.42845154,17.46212196,17.62836647,35753000,17.1199379,wait or hold,-0.10175490693664457,0.10665790878648042,17.203402260558523,27.272950469758477,23.662440148346658,-86.18973795487511,30.161260030148412,40.49585145205748,40.49585145205748,-0.20841281572312498,-10.069548209199954,-0.2279506985558577,-0.18265084009845334,0.05320417149073031,-0.7237947590975022,-0.3540301825382973
15/7/2004,17.74831581,17.42845154,17.68518448,17.56313133,25124200,17.056583399999997,wait or hold,-0.14027557052748918,0.05727120876286526,16.34917055067081,25.918717233762035,23.589425082415268,-88.76875152025963,28.785990333316136,39.666351768274005,39.666351768274005,-0.19754677929035444,-9.569546683091225,-0.2096005666923545,-0.17120832076262193,0.04804063279053694,-0.7753750304051925,-0.37969701024904445
