Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,%R,RSI-7,RSI-14,RSI,MACD-SL,DMI,MACD-SL_n,DMI_n,Close_n,%R_n,RSI_n
12/30/2004,63.70999908,62.72999954,63.70999908,62.90999985,1367800,62.8262825,wait or hold,3.442986774582046,3.1983749261856396,34.86645622833214,7.942353859271088,50.409427047045334,-6.410250476659908,75.44351118883648,76.34048573616775,76.34048573616775,0.24461184839640637,26.924102369061053,0.5083367582298381,0.648204660846321,0.7761066719630467,0.8717949904668019,0.781672262477084
12/31/2004,63.5,61.68000031,63.00999832,61.68000031,2705000,61.59791946,wait or hold,3.2649160068746994,3.211683149006417,32.28400210591429,11.627181724890766,50.168916272361535,-25.34331080858461,60.395899207982794,68.84253182725786,68.84253182725786,0.05323285786828258,20.656820381023522,0.3689875720718807,0.48538211766652006,0.7340625921358004,0.49313378382830764,0.5595066016435457
1/3/2005,62.16999817,60.77000046,61.59000015,60.88000107,4390800,60.79898453,wait or hold,3.024722854119922,3.1742910750074316,30.41765980551049,14.712676718595386,49.07107734127333,-52.700159662787925,52.45667819658665,64.4113501256401,64.4113501256401,-0.14956822088750954,15.704983086915103,0.2213215968329607,0.3567345247900131,0.7067168649103281,-0.05400319325575853,0.428209927514414
1/4/2005,61.36999893,58.81000137,60.97000122,59.13999939,3817800,59.06129837,wait or hold,2.6639914415726906,3.0722311155196773,27.30878508457989,21.03411859407988,46.493107428866935,-85.10243204089431,39.33574548300617,55.97251802652412,55.97251802652412,-0.4082396739469867,6.274666490500007,0.032974608656965776,0.11173707068634187,0.6472397942656818,-0.7020486408178863,0.17816588446748205
1/5/2005,60.15999985,58.72999954,59.06000137,59.70999908,3399400,59.63054276,wait or hold,2.396247692589192,2.93703439617314,25.726998774323732,20.139823001085947,44.04226413644596,-80.32129255979808,44.628947207522046,57.91756648141831,57.91756648141831,-0.5407867035839482,5.587175773237785,-0.06353713830436514,0.09387622012771035,0.6667236328270083,-0.6064258511959617,0.2357980039209404
1/6/2005,60.47999954,58.34000015,60.36999893,58.40999985,3352100,58.33227158,wait or hold,2.055934646975217,2.7608144100872067,23.530463804590653,19.97627627152084,41.47990814597106,-98.69646715181008,36.21987954262815,52.24824077682984,52.24824077682984,-0.7048797631119896,3.554187533069811,-0.18301856223862678,0.04105965368780984,0.6222868101908967,-0.9739293430362017,0.06781491054079147
1/7/2005,59.31999969,57.45000076,58.11000061,58.93999863,5193700,58.86156464,wait or hold,1.807976801457606,2.570246857003309,21.780499376660096,22.03017946470704,38.55776520087261,-76.19811070492433,41.46577511837084,54.215910235764376,54.215910235764376,-0.7622700555457027,-0.24968008804694364,-0.22480627635466433,-0.05776395137283752,0.6404033299862317,-0.5239622140984866,0.12611729422531837
1/10/2005,60.20000076,58.54000092,58.65000153,59.36000061,3346000,59.28100967,wait or hold,1.6264738869944324,2.3814922381538066,23.85357845593238,20.567869583738393,36.33197283951985,-69.48881209923395,45.60232177759812,55.77126145144423,55.77126145144423,-0.7550183511593742,3.285708872193986,-0.21952607761548004,0.034084639888088075,0.6547599180990384,-0.3897762419846791,0.1722026176158966
1/11/2005,60.15999985,58.97999954,58.97999954,59.84000015,2988000,59.76036835,wait or hold,1.5038825083253187,2.2059702737034885,22.700103990801814,19.57328034796369,34.26516564683514,-61.8210857602914,50.28655182915969,57.54628357356287,57.54628357356287,-0.7020877653781699,3.1268236428381257,-0.18098561906712718,0.029956838208379688,0.6711673542975931,-0.2364217152058281,0.22479682765578857
1/12/2005,60.0,58.54999924,59.70000076,59.09000015,4297000,59.011367799999995,wait or hold,1.3310647113111713,2.030989146482894,21.334845935458898,20.17963842401086,32.01641534000873,-73.80191964652158,43.463892290287795,53.90595105432003,53.90595105432003,-0.6999244351717229,1.1552075114480367,-0.17941042890217007,-0.021265294974712856,0.6455307106689012,-0.4760383929304317,0.11693315049576358
1/13/2005,59.58000183,58.15999985,59.0,58.29000092,4053100,58.21243286,wait or hold,1.1168771141000988,1.8481667276841283,20.06230122188664,20.61416586994183,29.826436905417214,-86.58146349151104,37.18547383394205,50.25413757681609,50.25413757681609,-0.7312896135840294,-0.5518646480551901,-0.20224842210817862,-0.06561463667216283,0.6181849837852509,-0.7316292698302209,0.008729290572538462
1/14/2005,60.13000107,58.13000107,58.13000107,59.84000015,4146100,59.76036835,wait or hold,1.0596278505181118,1.6904589437473378,20.679367091191068,18.90391064830638,28.016360693942854,-61.8210857602914,52.64714718354982,56.41492556092289,56.41492556092289,-0.630831093229226,1.775456442884689,-0.12910134877769575,-0.005151370531256694,0.6711673542975931,-0.2364217152058281,0.19127449562080523
1/18/2005,62.72000122,60.52000046,61.0,60.81000137,7976000,60.729080200000006,wait or hold,1.0798670279282447,1.568340555315831,28.57353820336277,16.748990719391372,27.878747692292244,-46.325854445277244,59.860764372175105,59.77251551179209,59.77251551179209,-0.4884735273875862,11.824547483971397,-0.025446235493225,0.2559217011891748,0.7043241217596412,0.07348291109445504,0.29076046196643635
1/19/2005,61.33000183,60.18000031,60.95000076,60.24000168,3939600,60.15983963,wait or hold,1.038055014699971,1.4622834435327625,27.23832585129855,17.34787872816697,27.471890846724285,-55.43128324673422,54.20023272469675,56.99404148802577,56.99404148802577,-0.42422842883279155,9.89044712313158,0.021332682994866792,0.20567421908800343,0.6848402831983149,-0.1086256649346844,0.20843379990662525
1/20/2005,60.24000168,59.11000061,59.97999954,59.29999924,3867800,59.22108841,wait or hold,0.9186494772225018,1.3535566472690912,25.95489994166878,20.992121567180018,26.264685686037417,-69.42150888600777,45.85720483881997,52.64770545497835,52.64770545497835,-0.4349071700465894,4.962778374488764,0.013557148735710456,0.07765451945854962,0.6527089397791406,-0.3884301777201554,0.07965111749520637
1/21/2005,59.77000046,58.08000183,59.04999924,58.25999832,3552100,58.18246841,wait or hold,0.7318415783739027,1.2292136307438648,24.124128199837774,23.810385363983766,24.4353884138523,-84.63002866606962,38.256128509310884,48.26247092537491,48.26247092537491,-0.49737205236996207,0.31374283585400775,-0.03192553717037594,-0.04312635352253269,0.6171594291664053,-0.6926005733213925,-0.0502841340434419
1/24/2005,58.70999908,57.31999969,58.34999847,57.66999817,4299000,57.59325409,wait or hold,0.5301703005827036,1.0894049622414272,22.705529934437234,25.625436538846323,23.121537950473375,-93.51854850307798,34.474093397814855,45.925412729918364,45.925412729918364,-0.5592346616587236,-2.919906604409089,-0.07696968874734755,-0.12713582152166492,0.5969919310511724,-0.8703709700615596,-0.11953156937150566
1/25/2005,58.70000076,56.63000107,57.52000046,57.54000092,7269900,57.46343231,wait or hold,0.35577467579975774,0.9426789028791532,20.7487578125521,26.28970101212592,22.311399662692306,-85.05747409546456,33.6197204869585,45.403716018422095,45.403716018422095,-0.5869042270793955,-5.540943199573821,-0.09711678750711628,-0.19522974884241096,0.5925483401565592,-0.7011494819092912,-0.13498953244680867
1/26/2005,63.09999847,58.70000076,59.43000031,62.84000015,14084100,62.75637817,wait or hold,0.6371658506842905,0.8815762917492431,32.399640992212035,21.043783686744806,22.23546906458819,-4.0185227895145825,69.53367080052743,63.57235656399049,63.57235656399049,-0.24441044106495258,11.355857305467229,0.1522639319415875,0.24374523825466787,0.7737139288123598,0.9196295442097084,0.4033504043266982
