Date,High,Low,Open,Close,Volume,Adj Close,Signal
9/30/2004,13.10000038,12.55000019,12.55000019,13,6234300,13,wait or hold
10/1/2004,13.48999977,13.10000038,13.10000038,13.43000031,7951300,13.43000031,wait or hold
10/4/2004,14,13.52000046,13.52000046,13.69999981,9090400,13.69999981,wait or hold
10/5/2004,13.77999973,13.09000015,13.21000004,13.68000031,15940700,13.68000031,wait or hold
10/6/2004,14.06000042,13.63000011,13.75,13.97000027,10061200,13.97000027,wait or hold
10/7/2004,14.22000027,13.85999966,13.97000027,14.10999966,15795800,14.10999966,wait or hold
10/8/2004,14.02999973,13.44999981,14,13.5,12149500,13.5,wait or hold
10/11/2004,13.98999977,13.56999969,13.75,13.94999981,7686000,13.94999981,wait or hold
10/12/2004,13.84000015,13.52000046,13.65999985,13.69999981,8208800,13.69999981,wait or hold
10/13/2004,14.18999958,13.51000023,14.14000034,13.84000015,10288900,13.84000015,wait or hold
10/14/2004,13.72000027,13.51000023,13.64999962,13.59000015,6722200,13.59000015,wait or hold
10/15/2004,14.10999966,13.65999985,13.75,14,10715600,14,wait or hold
10/18/2004,14.27000046,13.88000011,13.89999962,14.18999958,10583200,14.18999958,wait or hold
10/19/2004,14.97999954,14.39999962,14.44999981,14.75,17892500,14.75,wait or hold
10/20/2004,15.44999981,14.63000011,14.76000023,15.40999985,18238500,15.40999985,wait or hold
10/21/2004,15.98999977,15.56999969,15.72999954,15.94999981,13594700,15.94999981,wait or hold
10/22/2004,15.97999954,15.43000031,15.97999954,15.56000042,20374400,15.56000042,wait or hold
10/25/2004,15.89999962,15.40999985,15.48999977,15.5,10577900,15.5,wait or hold
10/26/2004,15.78999996,15.43000031,15.78999996,15.61999989,9667400,15.61999989,wait or hold
10/27/2004,16.29000092,15.64999962,15.67000008,16.22999954,8634900,16.22999954,wait or hold
10/28/2004,16.85000038,16.14999962,16.25,16.69000053,10793300,16.69000053,wait or hold
10/29/2004,16.85000038,16.37000084,16.69000053,16.81999969,7827800,16.81999969,wait or hold
11/1/2004,17.37999916,16.70000076,16.87999916,17.34000015,11203400,17.34000015,wait or hold
11/2/2004,17.87999916,17.27000046,17.34000015,17.70000076,16836700,17.70000076,wait or hold
11/3/2004,18.10000038,16.85000038,18.10000038,17.10000038,30287200,17.10000038,wait or hold
11/4/2004,17.14999962,16.45000076,17.14999962,16.97999954,15124500,16.97999954,wait or hold
11/5/2004,17.38999939,16.80999947,16.80999947,17.09000015,11951100,17.09000015,wait or hold
11/8/2004,17.37999916,17.02000046,17.09000015,17.37000084,6757800,17.37000084,wait or hold
11/9/2004,17.52000046,17.05999947,17.27000046,17.21999931,8712000,17.21999931,wait or hold
11/10/2004,17.65999985,17.25,17.39999962,17.29000092,9256300,17.29000092,wait or hold
11/11/2004,18.62999916,17.54999924,17.79999924,18.59000015,20169600,18.59000015,wait or hold
11/12/2004,21.10000038,18.94000053,19.07999992,21.02000046,39768600,21.02000046,wait or hold
11/15/2004,21.59000015,20.5,20.85000038,20.97999954,21420700,20.97999954,wait or hold
11/16/2004,21.05999947,20.51000023,20.85000038,20.87999916,13795300,20.87999916,wait or hold
11/17/2004,22.48999977,21.15999985,21.26000023,21.98999977,22698800,21.98999977,wait or hold
11/18/2004,22.01000023,21.37999916,21.5,21.95999908,11870800,21.95999908,wait or hold
11/19/2004,21.70999908,20.80999947,21.70000076,20.80999947,13875200,20.80999947,wait or hold
11/22/2004,20.98999977,20,20.5,20.95999908,11489200,20.95999908,wait or hold
11/23/2004,21.70000076,21.10000038,21.29999924,21.38999939,10369000,21.38999939,wait or hold
11/24/2004,21.76000023,21.42000008,21.60000038,21.56999969,5637100,21.56999969,wait or hold
11/26/2004,21.82999992,21.45999908,21.82999992,21.54000092,2459000,21.54000092,wait or hold
11/29/2004,22.12000084,21.20000076,21.85000038,21.22999954,10644600,21.22999954,wait or hold
11/30/2004,21.53000069,20.86000061,21.06999969,21.28000069,8481400,21.28000069,wait or hold
12/1/2004,22.64999962,21.34000015,21.60000038,22.61000061,15413800,22.61000061,wait or hold
12/2/2004,23,22.10000038,22.11000061,22.62000084,15345300,22.62000084,wait or hold
12/3/2004,23.5,23,23,23.21999931,16156300,23.21999931,wait or hold
12/6/2004,24.95000076,22.82999992,23.21999931,24.85000038,21139300,24.85000038,wait or hold
12/7/2004,24.46999931,23.47999954,24.39999962,23.48999977,22433100,23.48999977,wait or hold
12/8/2004,23.67000008,22.55999947,23.38999939,22.89999962,11573000,22.89999962,wait or hold
12/9/2004,22.62999916,21.81999969,22.35000038,22.10000038,17782000,22.10000038,wait or hold
12/10/2004,22.45000076,21.64999962,21.82999992,21.82999992,11738400,21.82999992,wait or hold
12/13/2004,22.54999924,22,22.54999924,22.11000061,8013300,22.11000061,wait or hold
12/14/2004,22.73999977,22.25,22.35000038,22.54000092,10609800,22.54000092,wait or hold
12/15/2004,22.87000084,22.37999916,22.72999954,22.63999939,5613300,22.63999939,wait or hold
12/16/2004,23.12999916,22.27000046,22.60000038,22.48999977,7346900,22.48999977,wait or hold
12/17/2004,22.51000023,22.10000038,22.10000038,22.43000031,8122800,22.43000031,wait or hold
12/20/2004,22.60000038,21.69000053,22.5,21.84000015,8064200,21.84000015,wait or hold
12/21/2004,21.95000076,20.51000023,21.86000061,21.72999954,23371200,21.72999954,wait or hold
12/22/2004,22,21.57999992,21.78000069,21.82999992,7912300,21.82999992,wait or hold
12/23/2004,22.23999977,21.81999969,21.82999992,22.12000084,5828900,22.12000084,wait or hold
12/27/2004,22.37000084,21.85000038,22.26000023,21.89999962,5530900,21.89999962,wait or hold
12/28/2004,22.09000015,21.54999924,22,21.72999954,7739300,21.72999954,wait or hold
12/29/2004,22.35000038,21.54999924,21.75,21.95999908,6456000,21.95999908,wait or hold
12/30/2004,22.22999954,21.85000038,22.01000023,21.95000076,4545900,21.95000076,wait or hold
12/31/2004,22.13999939,21.94000053,22,22.02000046,3782300,22.02000046,wait or hold
1/3/2005,22.29999924,21.25,22.11000061,21.40999985,9275300,21.40999985,wait or hold
1/4/2005,21.51000023,20.20999908,21.47999954,20.20999908,20375800,20.20999908,wait or hold
1/5/2005,20.61000061,19.52000046,20.31999969,19.75,19217200,19.75,wait or hold
1/6/2005,20.11000061,19.34000015,20.06999969,19.71999931,10759300,19.71999931,wait or hold
1/7/2005,20.20000076,19.14999962,19.90999985,19.92000008,16590200,19.92000008,wait or hold
1/10/2005,20.48999977,19.95999908,20.10000038,20.12999916,11584500,20.12999916,wait or hold
1/11/2005,16.75,14.80000019,16.62999916,14.85999966,99894300,14.85999966,wait or hold
1/12/2005,15.14999962,14.63000011,14.94999981,15.02000046,42202000,15.02000046,buy
1/13/2005,15.26000023,15.03999996,15.23999977,15.15999985,22226800,15.15999985,buy
1/14/2005,15.44999981,15.01000023,15.19999981,15.15999985,15611800,15.15999985,buy
1/18/2005,15.63000011,15.05000019,15.05000019,15.5,20636900,15.5,buy
1/19/2005,15.86999989,15.27000046,15.32999992,15.5,17981900,15.5,buy
1/20/2005,15.72999954,15.19999981,15.35999966,15.64000034,16476200,15.64000034,buy
1/21/2005,15.82999992,15.43999958,15.64000034,15.48999977,12209600,15.48999977,buy
1/24/2005,15.77999973,15.10999966,15.60000038,15.15999985,12345400,15.15999985,buy
1/25/2005,15.76000023,15.19999981,15.27000046,15.75,10888300,15.75,buy
1/26/2005,15.98999977,15.69999981,15.84000015,15.97999954,9095800,15.97999954,buy
