Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD-1,SIGNAL LINE1,MACD-2,SIGNAL LINE2,plusDI,minusDI,adx,storsi,%K,%D,AO,%R,RSI-7,RSI-14,RSI,MA,MA-26,Trend,Trading Signal,AO-signal,MACD-SL-1,MACD-SL-2,DMI,STOCHRSI,MA-trend,MACD-SL-1_n,MACD-SL-2_n,MACD-1_n,MACD-2_n,SIGNAL LINE1_n,SIGNAL LINE2_n,plusDI_n,minusDI_n,DMI_n,%K_n,%D_n,STOCHRSI_n,Close_n,%R_n,RSI_n,AO_n,MA-trend_n
28/10/2004,7.4583301539999995,7.125,7.3333301539999995,7.2083301539999995,27594600,2.525163412,wait or hold,-0.07512587802808302,-0.01757716557360788,0.011575352397040106,0.03105675148151011,15.240380120348613,34.4432071629926,15.150166145041613,0.07959358073398225,0.2525648044956919,0.38566683488444464,-0.1756144750294082,-90.00034336931007,28.73821061076889,37.66131112462765,37.66131112462765,7.666666666666669,7.69230769230769,0.1,0.0,0,-0.05754871245447514,-0.019481399084470004,-19.20282704264399,-0.13310203038875273,0.4839775383076903,-0.34636476212026934,0.000821839541122138,0.0006834951805472222,0.134611136669069,0.11454437430082764,0.18072847585939522,-0.44620839534367385,0.04832673712709323,-0.28042855781186704,-0.4948703910086165,-0.22852307726848264,-0.5029335146086602,0.07407754686990686,-0.8000068673862012,-0.38717587989388014,-0.02708724909614524,0.2224417149421858
29/10/2004,7.5,7.25,7.25,7.5,15020640,2.627339363,wait or hold,-0.07748956340366853,-0.029559651156842493,0.008654430552055281,0.029748054644014206,15.160344312315091,31.552781621537225,16.57456253600337,0.593057660082928,0.224217080272304,0.30494195757778697,-0.22880006691764443,-50.0,45.51155683197989,45.98109339801822,45.98109339801822,7.638888676933335,7.682692307692306,0.1,0.0,0,-0.04792991224682604,-0.021093624091958925,-16.39243730922213,-0.08072487730548297,0.1826923076923057,-0.2992966558806647,-0.008143667866971627,-0.0033355757421628107,0.12705206105085942,0.09114680711979473,0.17694165401716888,-0.4491166665423476,-0.03964736942005842,-0.22707029206847085,-0.5515658394553923,-0.3900299633677572,-0.3064205623323282,0.13580681382287785,2.220446049250313e-16,-0.1585090481107546,-0.06169138210253999,0.05733800122840882
1/11/2004,7.6666698460000005,7.5416698460000005,7.5416698460000005,7.6666698460000005,9649680,2.685725212,wait or hold,-0.0652387111360131,-0.03669546601937971,0.008255695670023044,0.0284941147285354,19.32653458483091,30.003330591863296,16.936642042641015,0.8458149251444337,0.5061553886537818,0.4055486731161504,-0.2623772733117624,-27.777353866666605,52.90210683579155,50.08096855753242,50.08096855753242,7.625000000000002,7.682692307692306,0.1,0.33335876800000364,0,-0.028543245116633385,-0.020238419058512355,-10.676796007032387,0.10060671553763145,0.016022461692305257,-0.20443100856322438,-0.0033879129151572762,0.017495049448448485,0.126020172049764,0.07721307805516431,0.17331327582848144,-0.2977292878745683,-0.08680705854510429,-0.11855270681354624,0.012310777307563026,-0.18874532981481784,0.37391436526327637,0.1710809690289823,0.444452922666668,-0.04582515415467059,-0.08353771444169789,-0.033996746520418175
2/11/2004,7.875,7.7083301539999995,7.75,7.7083301539999995,16100280,2.700319767,wait or hold,-0.05159153487289547,-0.03967468074756556,0.00845284618047959,0.027326238766487168,24.328625813471227,28.142998994463795,16.24612487465432,0.9074305395970873,0.7821010416081502,0.5938248573624928,-0.25428926244117456,-22.222646133333395,54.69411192972771,51.0804109556418,51.0804109556418,7.638888676933335,7.68910231953846,0.1,0.5,1,-0.01191685412532991,-0.01887339258600758,-3.8143731809925683,0.1882761842456574,-0.01922783446153975,-0.12307234421155633,0.004202935071096592,0.040699901440481634,0.12653037933903755,0.07139572269385419,0.16993393076140118,-0.1159676712829022,-0.1434288285285824,0.011737756619632167,0.5642020832162993,0.18794028754160763,0.7028399579338465,0.17989799385737326,0.5555470773333322,-0.018355766228937753,-0.07827541324345,-0.053313839471250235
3/11/2004,7.875,7.5,7.7916698460000005,7.5833301539999995,24876600,2.656531096,wait or hold,-0.05023368311874954,-0.0417864817647677,0.006884826915953823,0.02613639039058658,21.7182151086558,31.084218053766584,16.352674850467654,0.7160814327397959,0.8231089658271061,0.7084669115949038,-0.1895833800882336,-38.88931280000006,48.26560860763463,47.976613128867015,47.976613128867015,7.633332697466668,7.698717704153845,0.1,0.3333206159999982,1,-0.008447201353981838,-0.019251563474632756,-9.366002945110782,0.1146420542322023,0.11538755015384528,-0.10609413677083179,0.002099944553181965,0.04300871231641601,0.12247249048736886,0.06727212030520646,0.1664910067092431,-0.21082249259419095,-0.05390875088239222,-0.09366589353606747,0.6462179316542112,0.41730553172481355,0.4265733144559416,0.15344288211050672,0.22221374399999894,-0.10366276011673592,-0.03617583552430925,0.02045512649369985
4/11/2004,7.625,7.5,7.625,7.5,7676880,2.627339363,wait or hold,-0.0552139183703817,-0.04447196963826332,0.004272494169299534,0.024865096193752084,20.91271588015674,29.9313464418252,16.45161411372289,0.5924483095252935,0.7386534272873927,0.7235601694411551,-0.12009772128235152,-50.0,44.223044663412935,45.971209364757776,45.971209364757776,7.624999364133334,7.708333088769229,0.1,0.12500715336354346,1,-0.010741948732118381,-0.02059260202445255,-9.018630561668463,0.015093257846237607,0.20833308876922896,-0.11732312698327996,-0.0053575077237028035,0.03454061461828961,0.115712014918401,0.06202830987059382,0.16281241248135458,-0.2400920191268221,-0.08899799589821422,-0.08707065596911823,0.4773068545747845,0.44750272938150726,0.05307787375758033,0.13580681382287785,2.220446049250313e-16,-0.15878070793268684,0.009033607371587982,0.07138909882013333
5/11/2004,7.625,7.5416698460000005,7.5833301539999995,7.625,3940320,2.671127796,wait or hold,-0.048556818923769285,-0.0452889396297973,0.0036154070510638903,0.02363075357286951,20.109509482300318,28.781756446135425,16.54348628674561,0.8031388069580504,0.7038895164077137,0.7137248429244322,-0.0618866190352918,-33.333333333333336,51.353615487161576,49.38873620245345,49.38873620245345,7.616666030800001,7.709935775153844,0.1,0.5,1,-0.003267879293971987,-0.02001534652180562,-8.672246963835107,-0.009835326516718479,0.08493577515384398,-0.08074992796027647,-0.0021474170345596733,0.04585995309363211,0.11401153422152022,0.06043305568655799,0.1592407406750005,-0.26927823078470825,-0.12398736037616209,-0.0804941915583115,0.4077790328154265,0.42782511558407466,-0.04045125909631808,0.1622619255697444,0.3333333333333335,-0.06485096207754693,0.04690748736598627,0.0037676136959192696
8/11/2004,7.5833301539999995,7.4583301539999995,7.5833301539999995,7.4583301539999995,3236520,2.6127417090000002,wait or hold,-0.05603098073839963,-0.04743734813433504,0.0006656804402673799,0.02229802751116698,19.058430024444426,29.890936530924282,16.942524686069415,0.5496124267130267,0.648399847732124,0.6810623453282744,-0.059559272376468186,-55.555979466666734,42.83511354049613,45.27638553116733,45.27638553116733,7.5999993641333345,7.693910011846152,0.1,0.0,1,-0.008593632604064587,-0.0216323470708996,-10.832506506479856,-0.032662497596150364,0.23557985784615276,-0.10681067537095912,-0.011139481004819984,0.03315133005476012,0.10637791453315382,0.056237971789477426,0.15538438829791668,-0.30747143692463497,-0.09022792753152253,-0.12150903778421163,0.2967996954642471,0.3624770041346017,-0.1260961350941494,0.12698777036363995,-0.11111958933333455,-0.17787774189987304,0.04842172854437088,0.0863202746766909
9/11/2004,7.5416698460000005,7.4166698460000005,7.4583301539999995,7.4583301539999995,9404400,2.6127417090000002,wait or hold,-0.06124761446078075,-0.05019940169050237,-0.002045212886328862,0.02088657865096693,18.286458402495413,30.030166555190068,17.468467885135237,0.5496124267130267,0.634121220128035,0.6575917827281533,-0.10490154934117335,-55.555979466666734,42.83511354049613,45.27638553116733,45.27638553116733,7.574999364133334,7.676281562153846,0.1,0.0,0,-0.011048212770278384,-0.02293179153729579,-11.743708152694655,-0.023470562600118372,0.21795140815384606,-0.11882178253015585,-0.01836563054087459,0.02428127436773475,0.09936237329783304,0.050844655587331866,0.15130024503428796,-0.33552266661132024,-0.08599026881530691,-0.13880917911562418,0.268242440256069,0.315519268093162,-0.09160907008833186,0.12698777036363995,-0.11111958933333455,-0.17787774189987304,0.01892069025195897,0.07665991892253898
10/11/2004,7.6666698460000005,7.5,7.5,7.5833301539999995,21322560,2.656531096,wait or hold,-0.054698316635994004,-0.05109918475540726,-0.002765031063719725,0.019516379942899766,21.113543127435573,27.994819060969377,17.221608190045853,0.7774501848529642,0.6255583460930062,0.6415750644105793,-0.1214454425647018,-38.88931280000006,51.11320672489062,48.97205127106221,48.97205127106221,7.569443384666667,7.653845420153846,0.1,,0,-0.003599131880586741,-0.02228141100661949,-6.881275933533804,-0.01601671831757312,0.07051526615384685,-0.08237086109147185,-0.014748895011545193,0.03541731333622411,0.09749955042100678,0.04908769668567259,0.14733546247561136,-0.2327945342444887,-0.14793889013384487,-0.04649068413118107,0.2511166921860115,0.2834744959323594,-0.06364311815042656,0.15344288211050672,0.22221374399999894,-0.07630342801740053,0.008156739692687376,-0.004134796869243451
